osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
314794,3150901,Q1789559,Piranguçu,MG,202.96,2,0
314796,3151008,Q1755816,Piranguinho,MG,125.26,39,2
314780,3151107,Q1790309,Pirapetinga,MG,191.18,8,1
315277,3151206,Q1756358,Pirapora,MG,572.36,110,2
315269,3151305,Q1789588,Piraúba,MG,143.93,44,1
315300,3151404,Q749248,Pitangui,MG,571.33,38,1
315319,3151503,Q1755744,Piumhi,MG,901.52,100,2
314451,3151602,Q1755797,Planura,MG,318.54,28,3
315316,3151701,Q1754967,Poço Fundo,MG,474.79,25,3
315315,3151800,Q817216,Poços de Caldas,MG,542.79,180,13
315360,3151909,Q1789697,Pocrane,MG,689.64,8,0
315359,3152006,Q1789633,Pompéu,MG,2562.18,36,2
315380,3152105,Q999139,Ponte Nova,MG,470.89,177,4
315372,3152131,Q1789626,Ponto Chique,MG,602.46,7,0
315374,3152170,Q1755571,Ponto dos Volantes,MG,1216.56,31,0
315387,3152204,Q1789713,Porteirinha,MG,1781.01,27,1
315414,3152303,Q1789579,Porto Firme,MG,286.03,16,1
315443,3152402,Q1755522,Poté,MG,631.46,27,1
315431,3152501,Q949798,Pouso Alegre,MG,541.57,375,18
315004,3152600,Q1789528,Pouso Alto,MG,262.08,36,2
315030,3152709,Q1779977,Prados,MG,262.9,27,2
315065,3152808,Q1815988,Prata,MG,4848.33,51,5
315072,3152907,Q1789690,Pratápolis,MG,214.94,46,0
315080,3153004,Q1755576,Pratinha,MG,621.71,3,0
315082,3153103,Q1804762,Presidente Bernardes,MG,237.04,2,0
315119,3153202,Q948550,Presidente Juscelino,MG,694.36,12,0
315142,3153301,Q1789682,Presidente Kubitschek,MG,190.42,9,0
315177,3153400,Q1750034,Presidente Olegário,MG,3536.23,50,1
315167,3153509,Q443518,Alto Jequitibá,MG,152.13,33,0
368833,3153608,Q1755006,Prudente de Morais,MG,124.41,11,1
315200,3153707,Q629087,Quartel Geral,MG,556.75,7,0
315198,3153806,Q1790319,Queluzito,MG,153.08,14,0
368823,3153905,Q1780289,Raposos,MG,71.86,8,0
314892,3154002,Q920002,Raul Soares,MG,770.39,64,16
314890,3154101,Q614267,Recreio,MG,233.4,17,0
314884,3154150,Q1789501,Reduto,MG,150.34,20,0
314862,3154200,Q1789305,Resende Costa,MG,631.85,11,1
314845,3154309,Q986252,Resplendor,MG,1069.74,57,188
314851,3154408,Q1754957,Ressaquinha,MG,189.65,25,0
314985,3154457,Q1789472,Riachinho,MG,1774.98,11,0
314971,3154507,Q1754708,Riacho dos Machados,MG,1313.59,12,0
368780,3154606,Q737689,Ribeirão das Neves,MG,155.68,187,9
314967,3154705,Q1754727,Ribeirão Vermelho,MG,48.9,14,0
368800,3154804,Q732563,Rio Acima,MG,229.77,14,1
314914,3154903,Q1789345,Rio Casca,MG,382.42,57,0
314679,3155009,Q1780194,Rio Doce,MG,113.26,9,0
314694,3155108,Q1755699,Rio do Prado,MG,479.81,15,0
314645,3155207,Q1789479,Rio Espera,MG,239.17,3,0
314644,3155306,Q1780188,Rio Manso,MG,232.64,43,0
314640,3155405,Q1789460,Rio Novo,MG,207.05,28,0
314621,3155504,Q1809966,Rio Paranaíba,MG,1352.7,97,2
314595,3155603,Q1789409,Rio Pardo de Minas,MG,3117.47,1,2
314800,3155702,Q1804734,Rio Piracicaba,MG,369.86,56,2
314764,3155801,Q1804907,Rio Pomba,MG,250.81,68,2
314750,3155900,Q1789450,Rio Preto,MG,348.72,6,0
314708,3156007,Q1789441,Rio Vermelho,MG,987.39,0,1
314723,3156106,Q1789434,Ritápolis,MG,391.77,2,0
315330,3156205,Q304119,Rochedo de Minas,MG,79.11,6,0
315322,3156304,Q748047,Rodeiro,MG,71.6,7,0
315323,3156403,Q1789399,Romaria,MG,402.76,27,1
315313,3156452,Q1789508,Rosário da Limeira,MG,111.69,1,0
