osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
298165,3518800,Q184409,Guarulhos,SP,319.65,1044,2460
297952,3518859,Q1795651,Guatapará,SP,415.4,111,207
298427,3518909,Q1648425,Guzolândia,SP,251.42,2,51
298329,3519006,Q1759097,Herculândia,SP,364.73,54,56
297914,3519055,Q1638389,Holambra,SP,65.2,32,190
298407,3519071,Q952617,Hortolândia,SP,62.02,266,678
298390,3519105,Q1648361,Iacanga,SP,544.14,27,107
298048,3519204,Q1759390,Iacri,SP,323.05,73,65
298292,3519253,Q1648366,Iaras,SP,404.4,64,47
298492,3519303,Q1760989,Ibaté,SP,289.37,76,350
298308,3519402,Q1751341,Ibirá,SP,271.4,110,156
298018,3519501,Q1760903,Ibirarema,SP,225.43,46,88
298478,3519600,Q1649661,Ibitinga,SP,689.84,195,401
297916,3519709,Q1795639,Ibiúna,SP,1056.78,152,1001
298531,3519808,Q967899,Icém,SP,366.52,116,378
297973,3519907,Q1760911,Iepê,SP,592.28,28,132
298293,3520004,Q1120318,Igaraçu do Tietê,SP,97.72,59,136
297904,3520103,Q578124,Igarapava,SP,467.07,91,125
297966,3520202,Q1759478,Igaratá,SP,292.88,111,163
298473,3520301,Q1646941,Iguape,SP,1977.81,74,316
298379,3520400,Q945061,Ilhabela,SP,346.57,61,308
297988,3520426,Q1645056,Ilha Comprida,SP,211.43,76,74
298198,3520442,Q1649828,Ilha Solteira,SP,656.26,160,547
298256,3520509,Q616650,Indaiatuba,SP,310.84,447,1171
297960,3520608,Q2287960,Indiana,SP,126.55,31,105
298049,3520707,Q1649876,Indiaporã,SP,279.21,40,197
298377,3520806,Q1761742,Inúbia Paulista,SP,87.06,21,65
297985,3520905,Q1648200,Ipaussu,SP,211.16,47,335
298236,3521002,Q1760282,Iperó,SP,170.78,133,293
298184,3521101,Q1648184,Ipeúna,SP,189.48,34,554
298272,3521150,Q1648118,Ipiguá,SP,136.48,21,123
298533,3521200,Q593535,Iporanga,SP,1154.89,21,64
298052,3521309,Q1759394,Ipuã,SP,465.36,89,190
298240,3521408,Q733787,Iracemápolis,SP,116.41,64,79
298135,3521507,Q1800682,Irapuã,SP,256.91,58,70
298432,3521606,Q748218,Irapuru,SP,215.14,37,100
298448,3521705,Q920242,Itaberá,SP,1110.09,48,402
298224,3521804,Q1648305,Itaí,SP,1088.76,79,649
298206,3521903,Q1759769,Itajobi,SP,502.2,69,121
298225,3522000,Q926176,Itaju,SP,228.87,31,53
298298,3522109,Q983491,Itanhaém,SP,601.16,230,349
298372,3522158,Q1760856,Itaóca,SP,183.7,5,30
298311,3522208,Q926662,Itapecerica da Serra,SP,150.67,218,308
298289,3522307,Q942071,Itapetininga,SP,1792.6,528,1413
298034,3522406,Q1808590,Itapeva,SP,1824.84,176,547
